site_number,frame_index,frame_id,run_id,source_sequence,source_frame_index,timestamp_ns,scan_path,pose_path,transform_path,global_frame,tx,ty,tz,qx,qy,qz,qw,stage_origin_x_m,stage_origin_y_m,stage_yaw_deg,quality_flag,sensor_config_id
225,1565,001565,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,224,820833376143,scans/001565.npy,poses/001565.npy,transforms/001565.npz,global_dem,847.9593694421075,-5517.986515765751,22.45044015897217,-0.023988173556241353,-0.09807116841624886,-0.3761265516955368,0.9210512638092041,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
226,1566,001566,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,225,823950042972,scans/001566.npy,poses/001566.npy,transforms/001566.npz,global_dem,848.6768733034485,-5518.692335657273,22.642309408491442,-0.021791677742342988,-0.09117675997162997,-0.3761104166239525,0.9218204140336699,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
227,1567,001567,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,226,827066709801,scans/001567.npy,poses/001567.npy,transforms/001567.npz,global_dem,849.4009702420402,-5519.40369991094,22.816047771068597,-0.024156287111698153,-0.08189566176451209,-0.38213669239029247,0.9201527713951292,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
228,1568,001568,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,227,830183376630,scans/001568.npy,poses/001568.npy,transforms/001568.npz,global_dem,850.0761680098121,-5520.09666590572,22.982890328477865,-0.03114807677964032,-0.1118130509901162,-0.38265571778394986,0.9165709141078292,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
229,1569,001569,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,228,833283376792,scans/001569.npy,poses/001569.npy,transforms/001569.npz,global_dem,850.7996544696582,-5520.824973004685,23.151991903984534,-0.01740590692279891,-0.07778667783278688,-0.37599812967439744,0.9231856116931677,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
230,1570,001570,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,229,836483376959,scans/001570.npy,poses/001570.npy,transforms/001570.npz,global_dem,851.5311285440466,-5521.449632382244,23.276492365701653,-0.08561577698678202,-0.11300221129772337,-0.3854714483653719,0.9117632376159267,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
231,1571,001571,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,230,839450043780,scans/001571.npy,poses/001571.npy,transforms/001571.npz,global_dem,852.2415249866464,-5522.256992546684,23.384633168385722,0.002925974954412561,-0.047584420020961235,-0.3838511543480964,0.922163463246874,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
232,1572,001572,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,231,842616710612,scans/001572.npy,poses/001572.npy,transforms/001572.npz,global_dem,852.9456351420804,-5522.953106399508,23.48831905985428,-0.014539081307515689,-0.07277273125138543,-0.388484583931164,0.9184620148644023,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
233,1573,001573,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,232,845766710776,scans/001573.npy,poses/001573.npy,transforms/001573.npz,global_dem,853.6702418760224,-5523.70235992366,23.604766526167534,-0.0065417739933820085,-0.0632255107952373,-0.3825305587358137,0.9217538237571716,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
234,1574,001574,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,233,848866710938,scans/001574.npy,poses/001574.npy,transforms/001574.npz,global_dem,854.3780208183839,-5524.416690170663,23.732293014712262,-0.00455819103330276,-0.07194069173342618,-0.3792426907525538,0.9224850900031842,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
235,1575,001575,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,234,851950044432,scans/001575.npy,poses/001575.npy,transforms/001575.npz,global_dem,855.0909132109617,-5525.128129320308,23.860204351349115,-0.0005946570107574761,-0.0717793893807842,-0.37691396617240014,0.9234626293182373,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
236,1576,001576,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,235,855116711264,scans/001576.npy,poses/001576.npy,transforms/001576.npz,global_dem,855.8103666546792,-5525.847842500789,23.998590499949124,-0.001324533988891314,-0.08449831257879319,-0.37936994528772855,0.9213776236665587,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
237,1577,001577,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,236,858300044763,scans/001577.npy,poses/001577.npy,transforms/001577.npz,global_dem,856.5120980737631,-5526.559605472132,24.17243008712721,-0.009302995251431053,-0.1082748823474974,-0.37561179000102757,0.9203835001477435,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
238,1578,001578,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,237,861466711595,scans/001578.npy,poses/001578.npy,transforms/001578.npz,global_dem,857.2431334869498,-5527.263252013243,24.373542868078903,-0.025421535258837825,-0.09815487779183898,-0.3729741386411479,0.9222850196200991,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
239,1579,001579,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,238,864666711762,scans/001579.npy,poses/001579.npy,transforms/001579.npz,global_dem,857.9752001349975,-5527.969333252678,24.568879963287465,-0.034487575002814345,-0.0856392757953386,-0.37806282036503336,0.9211650370423922,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
240,1580,001580,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,239,871083378763,scans/001580.npy,poses/001580.npy,transforms/001580.npz,global_dem,858.6640319695571,-5528.668291701793,24.749861098360228,-0.031602048921469825,-0.09742239173730437,-0.38315940324885756,0.9179864159093682,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
241,1581,001581,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,240,874933378964,scans/001581.npy,poses/001581.npy,transforms/001581.npz,global_dem,858.9809212286367,-5529.598942989644,24.907053978753318,0.01607956698099151,-0.09870664747236273,-0.6688347412280501,0.7366536052968707,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
242,1582,001582,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,241,881283379295,scans/001582.npy,poses/001582.npy,transforms/001582.npz,global_dem,858.9459836882357,-5530.59458744694,25.010352908040474,0.025946792829653054,-0.0995461236357311,-0.7357110232135613,0.6694375426677306,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
243,1583,001583,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,242,884750046143,scans/001583.npy,poses/001583.npy,transforms/001583.npz,global_dem,858.4866302028772,-5531.4885247603415,25.02845191359117,-0.04345322706066133,0.07708410003063924,0.9031426059921062,-0.42012294845945786,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
244,1584,001584,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,243,888100046318,scans/001584.npy,poses/001584.npy,transforms/001584.npz,global_dem,857.7686156006791,-5532.203465987,24.98876780815296,-0.05541136279055157,0.05982026282920281,0.9286816827021885,-0.36180305311339017,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
245,1585,001585,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,244,894166713301,scans/001585.npy,poses/001585.npy,transforms/001585.npz,global_dem,857.0369199218751,-5532.913705708936,24.948754345301474,-0.03407786368177483,0.05348356686275127,0.9056934301379451,-0.4191629968013484,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
246,1586,001586,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,245,898483380192,scans/001586.npy,poses/001586.npy,transforms/001586.npz,global_dem,856.7299812006663,-5533.884977377471,24.980641291399017,0.0040057519723773576,-0.051985069255009175,-0.6794531829747895,0.7318639755249023,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
247,1587,001587,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,246,901566713687,scans/001587.npy,poses/001587.npy,transforms/001587.npz,global_dem,856.8626252664972,-5534.911422091423,25.03979145199919,0.027629634531348472,-0.044055421011664875,-0.6469600070211594,0.7607486263479748,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
248,1588,001588,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,247,905016713866,scans/001588.npy,poses/001588.npy,transforms/001588.npz,global_dem,856.9357342091392,-5535.928642747104,25.04264232080619,0.052791506548722215,-0.039518265511438014,-0.6820535164308337,0.728322980724636,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
249,1589,001589,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,248,914950047718,scans/001589.npy,poses/001589.npy,transforms/001589.npz,global_dem,856.6585744896522,-5536.9009577458055,24.972939853964235,-0.05667111774788201,0.014648092270015695,0.9233153654646095,-0.37955573201179515,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
250,1590,001590,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,249,922266714766,scans/001590.npy,poses/001590.npy,transforms/001590.npz,global_dem,855.785234249897,-5537.392184080715,24.846492835166806,-0.05609124415963393,-0.02818169855953014,0.9888112400646604,-0.13532145327594083,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
251,1591,001591,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,250,940600049056,scans/001591.npy,poses/001591.npy,transforms/001591.npz,global_dem,854.740713167118,-5537.510360269062,24.692827089422074,-0.05237907225615731,-0.07701322516267821,0.9350953199169114,0.34193879365921015,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
252,1592,001592,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,251,959316716698,scans/001592.npy,poses/001592.npy,transforms/001592.npz,global_dem,854.2234913438513,-5538.1802959833,24.581819594861432,0.04445150497083141,-0.005614885985045147,-0.5689434243914862,0.8211552329510495,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
253,1593,001593,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,252,962383383525,scans/001593.npy,poses/001593.npy,transforms/001593.npz,global_dem,854.6638579612129,-5539.075610544716,24.527346350652344,0.04138186582450905,-0.013061200380976001,-0.5285630402975897,0.8477842052414393,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
254,1594,001594,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,253,966050050383,scans/001594.npy,poses/001594.npy,transforms/001594.npz,global_dem,854.9146775041875,-5540.049380571453,24.453467779502297,0.07631541045211893,-0.022407856994368078,-0.6473684697232057,0.7580157719207955,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
