estimate_source,estimated_heading_deg,estimated_x_m,estimated_y_m,estimated_z_m,fallback_reason,fitness,fitness_improvement_m,fitness_reference,fitness_reference_point_count,fitness_reference_spacing_m,heading_error_deg,overlap,preservation_reason,ransac_rejected_outlier,runtime_s,site,status,truth_x_m,truth_y_m,truth_z_m,xy_error_m,z_error_m
none,,,,,DARCES has no pose estimate,,,,,,,,,,,331,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,332,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,333,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,334,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,335,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,336,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,337,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,338,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,339,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,34,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,340,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,341,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,342,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,343,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,344,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,345,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,346,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,347,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,348,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,349,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,35,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,350,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,351,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,352,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,353,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,354,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,355,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,356,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,357,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,358,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,359,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,36,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,360,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,361,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,362,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,363,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,364,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,365,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,366,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,367,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,368,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,369,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,37,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,370,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,371,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,372,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,373,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,374,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,375,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,376,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,377,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,378,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,379,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,38,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,380,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,381,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,382,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,383,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,384,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,385,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,386,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,387,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,388,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,389,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,39,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,390,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,391,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,392,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,393,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,394,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,395,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,396,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,397,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,398,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,399,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,40,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,400,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,401,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,402,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,403,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,404,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,405,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,406,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,407,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,408,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,409,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,41,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,410,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,411,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,412,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,413,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,414,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,415,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,416,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,417,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,418,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,419,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,42,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,420,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,421,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,422,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,423,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,424,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,425,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,426,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,427,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,428,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,43,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,44,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,45,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,46,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,47,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,48,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,49,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,50,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,51,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,52,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,53,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,54,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,55,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,56,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,57,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,58,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,59,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,60,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,61,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,62,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,63,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,64,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,65,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,66,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,67,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,68,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,69,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,70,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,71,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,72,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,73,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,74,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,75,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,76,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,77,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,78,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,79,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,80,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,81,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,82,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,83,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,84,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,85,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,86,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,87,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,88,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,89,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,90,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,91,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,92,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,93,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,94,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,95,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,96,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,97,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,98,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,99,darces_unavailable,,,,,
