checkpoint_signature,cluster_size,correspondence_count,evaluated_hypothesis_count,generated_hypotheses_per_s,generated_hypothesis_count,heading_error_deg,hypothesis_cap,local_feature_count,resolution,runtime_s,screened_hypothesis_count,site,status,xy_error_m
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,229,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,2,0p25m,,,233,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,235,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,2,0p25m,,,236,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,240,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,248,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,250,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,251,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,255,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,256,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,257,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,261,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,2,0p25m,,,269,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,271,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,0,0p25m,,,274,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,276,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,278,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,280,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,285,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,2,0p25m,,,286,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,4.232595084394292,1,,100000,3,0p25m,0.2362616739992518,0,287,no_solution,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,289,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,2,0p25m,,,292,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,8.608892281580232,2,,100000,3,0p25m,0.232317925998359,0,293,no_solution,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,303,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,2,0p25m,,,306,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,307,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,311,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,2,0p25m,,,315,skipped_insufficient_features,
