resolution,site,truth_x_m,truth_y_m,truth_z_m,darces_status,darces_available,darces_source,darces_x_m,darces_y_m,darces_z_m,darces_heading_deg,darces_xy_error_m,darces_z_error_m,darces_heading_error_deg,ransac_status,ransac_available,ransac_source,ransac_x_m,ransac_y_m,ransac_z_m,ransac_heading_deg,ransac_xy_error_m,ransac_z_error_m,ransac_heading_error_deg,moga_status,moga_available,moga_source,moga_x_m,moga_y_m,moga_z_m,moga_heading_deg,moga_xy_error_m,moga_z_error_m,moga_heading_error_deg,darces_to_ransac_error_reduction_m,darces_to_ransac_result,ransac_to_moga_error_reduction_m,ransac_to_moga_result,darces_to_moga_error_reduction_m,darces_to_moga_result,best_available_stage
0p5m,27,-355.8419494628906,-339.0829162597656,6.069794654846191,solution,True,,-362.2363636489216,-307.26742468732687,6.741978406906128,163.16618925813157,32.45171854892181,0.6721837520599365,2.069454705452813,solution,True,darces,-362.2363636489216,-307.26742468732687,6.741978406906128,163.16618925813157,32.45171854892181,0.6721837520599365,2.069454705452813,solution,True,darces,-360.812049089233,-308.85276283795235,6.741978406906128,165.21867399493783,30.635992985410763,0.6721837520599365,0.016969968646552407,0.0,unchanged,1.815725563511048,improved,1.815725563511048,improved,MOGA
0p5m,28,-390.8143615722656,-362.02740478515625,6.942140579223633,solution,True,,-140.07878935703695,-160.0125517330429,2.781571924686432,-142.50690391759372,321.991192469243,4.160568654537201,3.6913590143932424,solution,True,darces,-140.07878935703695,-160.0125517330429,2.781571924686432,-142.50690391759372,321.991192469243,4.160568654537201,3.6913590143932424,solution,True,darces,-141.15872207221852,-157.72258007216442,2.781571924686432,-146.13829605316937,322.5963417882847,4.160568654537201,0.05996687881757731,0.0,unchanged,-0.6051493190416863,worsened,-0.6051493190416863,worsened,DARCES
1m,1,-0.005049131810665131,-0.0011176990810781717,-0.49565547704696655,solution,True,,-2.9155591443369566,2.8831386547785343,0.08491510152816772,0.928127314781967,4.097560646017986,0.5805705785751343,1.2003311920203146,solution,True,darces,-2.9155591443369566,2.8831386547785343,0.08491510152816772,0.928127314781967,4.097560646017986,0.5805705785751343,1.2003311920203146,solution,True,darces,-4.865755333664203,3.2317420137833115,0.08491510152816772,-0.35176425198744093,5.837623378036568,0.5805705785751343,0.07956037474906982,0.0,unchanged,-1.7400627320185817,worsened,-1.7400627320185817,worsened,DARCES
1m,2,12.267229080200195,-0.6570590734481812,-0.8115395307540894,solution,True,,-758.8949655976437,-343.82489942984995,13.665531635284424,2.850042654660341,844.0706707114197,14.477071166038513,4.781917403225606,solution,True,darces,-758.8949655976437,-343.82489942984995,13.665531635284424,2.850042654660341,844.0706707114197,14.477071166038513,4.781917403225606,solution,True,darces,-754.2516939706821,-341.73176048932663,13.665531635284424,-1.5271342670681969,838.9774796387654,14.477071166038513,0.4047404814970642,0.0,unchanged,5.0931910726542355,improved,5.0931910726542355,improved,MOGA
1m,3,23.901281356811523,-10.196999549865723,-0.5373302102088928,solution,True,,20.070381418614737,-10.6801872302199,0.007704436779022217,-42.03836177419846,3.8612516974320896,0.545034646987915,1.320164730312598,solution,True,darces,20.070381418614737,-10.6801872302199,0.007704436779022217,-42.03836177419846,3.8612516974320896,0.545034646987915,1.320164730312598,solution,True,darces,21.620837425553763,-9.84189869080108,0.007704436779022217,-40.76165608453855,2.307925723180622,0.545034646987915,0.04345904065269024,0.0,unchanged,1.5533259742514676,improved,1.5533259742514676,improved,MOGA
1m,4,36.56502151489258,-34.223609924316406,-2.5595836639404297,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,5,19.5212345123291,-46.497894287109375,-2.1845808029174805,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,6,-0.9627990126609802,-59.02731704711914,-0.45432978868484497,solution,True,,-1.1364103930787195,-56.72613982060858,0.11265134811401367,-150.6797854152964,2.307716953879177,0.5669811367988586,1.422769172839537,solution,True,darces,-1.1364103930787195,-56.72613982060858,0.11265134811401367,-150.6797854152964,2.307716953879177,0.5669811367988586,1.422769172839537,solution,True,darces,0.19699006045041162,-59.80131237392299,0.11265134811401367,-149.18762077219984,1.3943383592309215,0.5669811367988586,0.06939547025704013,0.0,unchanged,0.9133785946482555,improved,0.9133785946482555,improved,MOGA
1m,7,-8.252805709838867,-83.77835845947266,-1.3806068897247314,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,8,-11.781176567077637,-93.33480834960938,-2.9016098976135254,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,9,-18.610734939575195,-138.35015869140625,-2.200972080230713,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,10,-23.69623565673828,-150.10791015625,-0.596463680267334,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,11,-26.17138671875,-156.74221801757812,-0.03909933567047119,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,12,-27.199756622314453,-174.37538146972656,1.2406376600265503,solution,True,,-223.82968355023542,-254.74542132265907,6.036197900772095,-100.28179955450268,212.4209770000164,4.795560240745544,4.570522717304613,solution,True,darces,-223.82968355023542,-254.74542132265907,6.036197900772095,-100.28179955450268,212.4209770000164,4.795560240745544,4.570522717304613,solution,True,darces,-216.5515342706932,-257.570894259238,6.036197900772095,-95.92925230554596,206.8226028433808,4.795560240745544,0.2179754683478923,0.0,unchanged,5.5983741566356,improved,5.5983741566356,improved,MOGA
1m,13,-30.75284194946289,-198.97962951660156,2.7760562896728516,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,14,-50.64036178588867,-224.77685546875,3.8478145599365234,solution,True,,-433.85065369584845,188.58071375584797,12.48390194773674,-128.10865654114923,563.6617849925475,8.636087387800217,3.832304824970663,solution,True,darces,-433.85065369584845,188.58071375584797,12.48390194773674,-128.10865654114923,563.6617849925475,8.636087387800217,3.832304824970663,solution,True,darces,-433.88514342158624,190.283697668913,12.48390194773674,-131.50353761661586,564.9352400248512,8.636087387800217,0.43742374950405816,0.0,unchanged,-1.2734550323036729,worsened,-1.2734550323036729,worsened,DARCES
1m,15,-16.422508239746094,6.153733253479004,0.1715155839920044,solution,True,,-497.1080273785436,510.91000238389455,12.139117658138275,148.98043385328276,697.0204154371605,11.96760207414627,0.5315256450906531,solution,True,darces,-497.1080273785436,510.91000238389455,12.139117658138275,148.98043385328276,697.0204154371605,11.96760207414627,0.5315256450906531,solution,True,darces,-494.5665430610161,510.12498961503644,12.139117658138275,148.5548977507783,694.700471623426,11.96760207414627,0.10598954258617709,0.0,unchanged,2.3199438137345396,improved,2.3199438137345396,improved,MOGA
1m,16,-178.57537841796875,-323.9828796386719,6.217787742614746,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,17,-102.15924835205078,-266.02862548828125,3.638662815093994,solution,True,,-345.2786558790213,-364.2232714921689,8.108587265014648,-142.89942979444226,262.200752897649,4.469924449920654,0.12116030192197513,solution,True,ransac,-347.59605337732773,-362.78598149127015,8.108587265014648,-126.96516118555297,263.82041467957885,4.469924449920654,16.05542891081126,solution,True,ransac,-346.61418918737064,-360.556175312607,8.108587265014648,-142.9542054852669,262.09478395151274,4.469924449920654,0.0663846110973218,-1.6196617819298353,worsened,1.7256307280661076,improved,0.10596894613627228,improved,MOGA
1m,18,-131.5979461669922,-290.22393798828125,5.277122974395752,solution,True,,936.1826009831475,664.891645326566,-17.246506452560425,-140.83312013059435,1432.6203524880948,22.523629426956177,1.709291090045724,solution,True,darces,936.1826009831475,664.891645326566,-17.246506452560425,-140.83312013059435,1432.6203524880948,22.523629426956177,1.709291090045724,solution,True,darces,937.0962749889278,666.8515228315779,-17.246506452560425,-139.20385369670365,1434.6082308545438,22.523629426956177,0.08002465615500903,0.0,unchanged,-1.9878783664489674,worsened,-1.9878783664489674,worsened,DARCES
1m,19,-162.78665161132812,-310.0521240234375,5.476531028747559,solution,True,,705.7969009411148,120.01505192212987,-12.67282086610794,-165.09765945053147,969.2240007296652,18.1493518948555,2.0182284760243476,solution,True,darces,705.7969009411148,120.01505192212987,-12.67282086610794,-165.09765945053147,969.2240007296652,18.1493518948555,2.0182284760243476,solution,True,darces,705.5421604840585,121.69511416983724,-12.67282086610794,-163.11504901123203,969.7425450100174,18.1493518948555,0.03561803672492219,0.0,unchanged,-0.5185442803521028,worsened,-0.5185442803521028,worsened,DARCES
1m,20,-194.00518798828125,-337.96356201171875,6.880199909210205,solution,True,,-191.84975000831372,-338.7325203129709,7.454341173171997,-140.88513126156715,2.2884950851052985,0.574141263961792,3.865124069412815,solution,True,darces,-191.84975000831372,-338.7325203129709,7.454341173171997,-140.88513126156715,2.2884950851052985,0.574141263961792,3.865124069412815,solution,True,darces,-188.10105661735906,-334.94853041572975,7.454341173171997,-137.2000089775487,6.629417981234814,0.574141263961792,0.18000178539435957,0.0,unchanged,-4.340922896129516,worsened,-4.340922896129516,worsened,DARCES
1m,21,-211.0142364501953,-352.2628173828125,5.4391608238220215,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,22,-236.06866455078125,-371.45111083984375,5.889065742492676,solution,True,,-235.90411990268242,-371.6641356711308,6.460026979446411,-154.7702088094138,0.2691737727989852,0.5709612369537354,0.15168675309737978,solution,True,darces,-235.90411990268242,-371.6641356711308,6.460026979446411,-154.7702088094138,0.2691737727989852,0.5709612369537354,0.15168675309737978,solution,True,darces,-232.5336040919455,-372.1829016747849,6.460026979446411,-154.6766440680612,3.610009733190179,0.5709612369537354,0.05812201174479653,0.0,unchanged,-3.340835960391194,worsened,-3.340835960391194,worsened,DARCES
1m,23,-252.51278686523438,-377.9277648925781,6.394556045532227,solution,True,,-406.2621861159126,-131.1433038236311,9.569019973278046,-156.91056076174635,290.76012105348127,3.174463927745819,2.0317149721884107,solution,True,darces,-406.2621861159126,-131.1433038236311,9.569019973278046,-156.91056076174635,290.76012105348127,3.174463927745819,2.0317149721884107,solution,True,darces,-405.25781858295005,-128.2524541494691,9.569019973278046,-159.0414974912771,292.6923393413535,3.174463927745819,0.09922175734235036,0.0,unchanged,-1.9322182878722174,worsened,-1.9322182878722174,worsened,DARCES
1m,24,-279.89703369140625,-394.0205078125,5.653914928436279,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
