cluster_size,consensus_count,consensus_xy_rmse_m,consensus_z_rmse_m,correspondence_count,correspondence_global_indices,correspondence_local_indices,correspondence_xy_rmse_m,correspondence_z_rmse_m,estimated_heading_deg,estimated_x_m,estimated_y_m,estimated_z_m,evaluated_hypothesis_count,feature_count_npz,fitness,fitness_reference,fitness_reference_point_count,fitness_reference_spacing_m,heading_error_deg,heading_measurement_deg,local_feature_count,log10_hypotheses,median_abs_elevation_angle_deg,median_feature_range_m,median_sigma_z_m,moga_delta_error_m,moga_xy_error_m,overlap,profile,ransac_delta_error_m,ransac_xy_error_m,runtime_s,selected_fraction,site,stage_to_dem_vertical_offset_m,status,terrain_mae_m,truth_x_m,truth_y_m,truth_z_m,truth_z_stage_m,xy_error_m,z_error_m
,,,,,,,,,,,,,,13,,raw_lidar_xy_decimated,765,5.0,,-51.6079892466221,13,0.0,8.568166035368577,115.10864433221339,0.9041667367428701,nan,,,10m,nan,nan,0.06763635300740134,0.0,164,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,11,,raw_lidar_xy_decimated,753,5.0,,-47.749698636822885,11,0.0,9.093952572176295,136.56500283747664,0.9436771003628427,nan,,,10m,nan,nan,0.02485679800156504,0.0,165,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,13,,raw_lidar_xy_decimated,703,5.0,,-27.649919026529766,13,0.0,8.675423855325267,127.47548783981962,0.9121600132763967,nan,,,10m,nan,nan,0.07457643299130723,0.0,168,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,12,,raw_lidar_xy_decimated,707,5.0,,0.11832103500359865,12,0.0,8.849365114402348,131.28402435044129,0.9252121886789724,nan,,,10m,nan,nan,0.08161369799927343,0.0,169,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,10,,raw_lidar_xy_decimated,790,5.0,,-0.22209378960778053,10,0.0,8.173910138451411,149.17041901710402,0.8750958404312914,nan,,,10m,nan,nan,0.03313267999328673,0.0,172,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,12,,raw_lidar_xy_decimated,1088,5.0,,-47.31333153584155,12,0.0,8.382757699331904,161.38941925429162,0.8904376044707687,nan,,,10m,nan,nan,0.06259251499432139,0.0,175,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,22,,raw_lidar_xy_decimated,1170,5.0,,-44.92199332715446,22,0.0,8.264624907987642,138.71439982856208,0.8817846606732391,nan,,,10m,nan,nan,0.5229608020017622,0.0,177,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,14,,raw_lidar_xy_decimated,1054,5.0,,-45.158954144236574,14,0.0,6.5109745030385975,139.44666238126138,0.7587666219048637,nan,,,10m,nan,nan,0.10989531100494787,0.0,180,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,14,,raw_lidar_xy_decimated,1080,5.0,,-45.05965179376306,14,0.0,8.161565562834959,144.31379785578827,0.8742367631553264,nan,,,10m,nan,nan,0.10664977399574127,0.0,181,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,13,,raw_lidar_xy_decimated,918,5.0,,-1.3980974349744029,13,0.0,7.800383576627185,125.09996003196804,0.8480300714351984,nan,,,10m,nan,nan,0.06736356699548196,0.0,187,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,13,,raw_lidar_xy_decimated,866,5.0,,-45.04879182873569,13,0.0,8.315638866636066,142.30249470757707,0.8854888550830738,nan,,,10m,nan,nan,0.04463131599186454,0.0,194,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,8,,raw_lidar_xy_decimated,770,5.0,,-44.63189395561606,8,0.0,8.231467561983202,141.4850833838414,0.8793398007857329,nan,,,10m,nan,nan,0.014656052007921971,0.0,195,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,13,,raw_lidar_xy_decimated,692,5.0,,-19.755018122705007,13,0.0,6.73186559989292,123.4908903522847,0.7735099120151653,nan,,,10m,nan,nan,0.13365137799701188,0.0,198,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,15,,raw_lidar_xy_decimated,625,5.0,,-43.35935116504697,15,0.0,8.020365286148607,132.85330255586422,0.8639118024081894,nan,,,10m,nan,nan,0.12560943799326196,0.0,199,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,19,,raw_lidar_xy_decimated,639,5.0,,-51.920002781545676,19,0.0,8.25529742694646,135.09256086106296,0.8810559466708872,nan,,,10m,nan,nan,0.37045692300307564,0.0,200,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,12,,raw_lidar_xy_decimated,849,5.0,,-17.736053185170473,12,0.0,7.263777367339774,129.78696798802434,0.8107359840873556,nan,,,10m,nan,nan,0.08222260500770062,0.0,201,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,15,,raw_lidar_xy_decimated,792,5.0,,-25.06032227546084,15,0.0,6.1365293299096075,155.72411502397438,0.7341537924286134,nan,,,10m,nan,nan,0.1603607010038104,0.0,203,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,14,,raw_lidar_xy_decimated,823,5.0,,-53.63188288352155,14,0.0,8.00019553451483,126.28772393589384,0.8624581143914398,nan,,,10m,nan,nan,0.17432043798908126,0.0,204,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,14,,raw_lidar_xy_decimated,970,5.0,,-44.58542508273986,14,0.0,7.933763119819471,133.16509059154959,0.8576585985560589,nan,,,10m,nan,nan,0.11204534099670127,0.0,208,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,19,,raw_lidar_xy_decimated,977,5.0,,-44.493046080957896,19,0.0,7.765147995017116,140.8900280360537,0.8455021279675564,nan,,,10m,nan,nan,0.3237232249957742,0.0,209,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,29,,raw_lidar_xy_decimated,974,5.0,,-45.004129897932444,29,0.0,6.688011216217103,135.83077707206124,0.7705535815081547,nan,,,10m,nan,nan,1.2392765469994629,0.0,211,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,12,,raw_lidar_xy_decimated,993,5.0,,-45.226195919365196,12,0.0,4.780796405822519,131.28402435044129,0.6523349858049577,nan,,,10m,nan,nan,0.09816088300431147,0.0,212,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,14,,raw_lidar_xy_decimated,989,5.0,,-45.1445106478819,14,0.0,6.911945893937469,133.595504498646,0.785783755338587,nan,,,10m,nan,nan,0.04688879101013299,0.0,213,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,9,,raw_lidar_xy_decimated,964,5.0,,-45.24332247813931,9,0.0,3.9290436108925277,151.82226450688975,0.6065739378508579,nan,,,10m,nan,nan,0.02475669700652361,0.0,215,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,17,,raw_lidar_xy_decimated,924,5.0,,-44.923426990035885,17,0.0,7.587082766431696,139.46325680981354,0.8327962270012973,nan,,,10m,nan,nan,0.1324738129915204,0.0,216,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,11,,raw_lidar_xy_decimated,857,5.0,,4.497228635513646,11,0.0,7.536694556659593,142.30249470757707,0.8292221240304807,nan,,,10m,nan,nan,0.06940775299153756,0.0,218,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,21,,raw_lidar_xy_decimated,803,5.0,,2.5919917269129797,21,0.0,6.811835580366256,142.30249470757707,0.7789231392267771,nan,,,10m,nan,nan,0.41567767500237096,0.0,219,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,19,,raw_lidar_xy_decimated,806,5.0,,-27.5843840814309,19,0.0,7.575419438422514,115.97413504743201,0.831968082302081,nan,,,10m,nan,nan,0.4174769520031987,0.0,221,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,16,,raw_lidar_xy_decimated,856,5.0,,-48.255786660187866,16,0.0,4.517875685957788,152.4569324152126,0.6387254408173324,nan,,,10m,nan,nan,0.14360745399608277,0.0,223,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,20,,raw_lidar_xy_decimated,808,5.0,,-45.19400440486166,20,0.0,7.87271559270413,132.3853950086397,0.8532539395607021,nan,,,10m,nan,nan,0.35699887400551233,0.0,224,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,18,,raw_lidar_xy_decimated,838,5.0,,-44.54586364835258,18,0.0,7.920155287392856,115.94526819942166,0.8566591383123747,nan,,,10m,nan,nan,0.2566134780063294,0.0,226,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,20,,raw_lidar_xy_decimated,904,5.0,,-45.19576653348243,20,0.0,7.619618905797381,115.2477815737241,0.8351764590797099,nan,,,10m,nan,nan,0.5148375470016617,0.0,227,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,17,,raw_lidar_xy_decimated,728,5.0,,-44.192601779328875,17,0.0,7.36483246486414,107.93516572461452,0.8171046082221571,nan,,,10m,nan,nan,0.2340391010075109,0.0,238,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,13,,raw_lidar_xy_decimated,774,5.0,,-95.901946483427,13,0.0,6.927813268448105,123.4908903522847,0.7868239299615395,nan,,,10m,nan,nan,0.060688347002724186,0.0,242,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,10,,raw_lidar_xy_decimated,680,5.0,,-137.16893425185307,10,0.0,8.628730219520008,91.69067267578725,0.9087493825736489,nan,,,10m,nan,nan,0.04389729700051248,0.0,244,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,818,5.0,,-164.5539115510065,6,0.0,8.047568160659285,136.62464260547605,0.8658921657206298,nan,,,10m,nan,nan,0.005992008998873644,0.0,250,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,9,,raw_lidar_xy_decimated,962,5.0,,-63.83204717351927,9,0.0,8.866741629127898,139.46325680981354,0.9265037214039523,nan,,,10m,nan,nan,0.026235470999381505,0.0,253,,no_solution,nan,,,,,,
2,0,inf,inf,5,"[45, 47, 52, 50, 46]","[3, 5, 7, 6, 4]",4.407489419576431,0.08858734645172446,19.986687108495847,650.6361399049034,-5509.2556715999835,-1006.949404656887,2,8,-0.48706790483344653,raw_lidar_xy_decimated,14772,0.5,1.4297463165749207,21.41643342507076,8,0.3010299956639812,1.4517090019373424,86.64006021968092,0.5158855344124811,1.7418521146501882,4.195210244916511,1.0,1m,0.0,2.453358130266323,0.5501427039998816,0.625,10,-1006.809,solution,0.48706790483344653,653.0653666970207,-5508.912417601022,-1006.8656099911697,-0.05660999116964427,2.453358130266323,0.08379466571739158
2,0,inf,inf,5,"[47, 52, 50, 45, 46]","[3, 6, 5, 2, 4]",2.6528738198406834,0.09789392077572513,46.569354804748976,652.6323107859093,-5507.316219318519,-1006.9408946931362,3,7,-0.5739184725300969,raw_lidar_xy_decimated,14378,0.5,1.154659984657485,45.4146948200915,7,0.47712125471966244,1.4192428742039533,72.88689868556625,0.5151171422817991,0.3135760684693336,2.9358160830132904,1.0,1m,0.37859937639771735,3.000839390941674,0.34205443899554666,0.7142857142857143,13,-1006.809,solution,0.5739184725300969,655.1983962288042,-5506.776452522913,-1006.8301503021113,-0.021150302111307917,2.622240014543957,0.11074439102492306
3,0,inf,inf,6,"[47, 50, 52, 45, 46, 51]","[4, 6, 8, 3, 5, 7]",7.5870360964840105,0.19355541727816084,45.900912812319824,652.7065552738325,-5507.69811031717,-1006.810972571373,3,9,-0.3229538479113771,raw_lidar_xy_decimated,13356,0.5,1.3454951891494318,44.5554176231704,9,0.47712125471966244,1.6703910640665325,73.11976476986233,0.520826921414064,3.1906912503295826,6.793993137351251,1.0,1m,0.0,3.603301887021668,0.7157484929921338,0.6666666666666666,14,-1006.809,solution,0.3229538479113771,655.9157929042468,-5506.059642032294,-1006.8143394759986,-0.005339475998682508,3.603301887021668,0.00336690462563638
5,0,inf,inf,7,"[45, 47, 48, 50, 52, 46, 51]","[5, 9, 7, 6, 10, 4, 8]",7.381537288077346,0.9215099780501937,44.375769404061984,654.6278948076697,-5506.17594144369,-1006.825457572937,7,11,-0.5938132927594642,raw_lidar_xy_decimated,14073,0.5,0.5785705054601351,44.95433990952211,11,0.8450980400142568,2.7808443672490744,77.2172260574025,0.5558628395627638,3.4963080296341196,6.656074436247855,1.0,1m,0.0,3.1597664066137354,1.3796009890065761,0.6363636363636364,16,-1006.809,solution,0.5938132927594642,657.3782128714513,-5504.620346929557,-1006.7785443171618,0.030455682838178233,3.1597664066137354,0.04691325577516636
3,0,inf,inf,5,"[50, 52, 46, 45, 48]","[8, 9, 7, 5, 6]",3.5755234671810565,0.18327249586182504,45.46586457507226,657.0630431276944,-5507.740914513865,-1006.9108510017395,4,10,-0.47003259316220963,raw_lidar_xy_decimated,13946,0.5,0.6656599121703834,44.80020466290187,10,0.6020599913279624,2.160492284438874,98.34750332151032,0.5344091893328659,-0.6023989455725447,4.305445352234864,1.0,1m,0.0,4.907844297807409,1.1571687149989884,0.5,18,-1006.809,solution,0.47003259316220963,658.8288281527425,-5503.1617291172215,-1006.7661490926739,0.04285090732601543,4.907844297807409,0.14470190906558855
2,0,inf,inf,7,"[50, 48, 47, 45, 52, 46, 51]","[8, 6, 4, 3, 9, 5, 7]",10.006235557964098,0.26874510999023477,45.68141065355045,662.1028708309399,-5500.611064264591,-1006.7759145498276,2,10,-0.5649481899501629,raw_lidar_xy_decimated,13046,0.5,0.6649916203310795,45.01641903321937,10,0.3010299956639812,1.6822666888763997,100.6055500977184,0.5211220795224772,1.4375292924575824,2.5084599426913785,1.0,1m,0.0,1.070930650233796,0.8711428810056532,0.7,23,-1006.809,solution,0.5649481899501629,662.4121236448009,-5499.585756918119,-1006.676345770627,0.1326542293730154,1.070930650233796,0.09956877920058105
4,0,inf,inf,7,"[45, 50, 48, 47, 52, 46, 51]","[5, 10, 8, 7, 12, 9, 11]",7.336299754433396,0.2030572401886488,20.81616182181925,661.2055728450832,-5500.009758262662,-1006.793738245964,6,13,-0.3442234001411648,raw_lidar_xy_decimated,14342,0.5,1.4607107485363713,19.355451073282893,13,0.7781512503836436,1.7120155707355074,117.52659273543158,0.5218564108540136,3.4656497801116024,5.731031514491036,1.0,1m,0.0,2.265381734379434,2.186664231994655,0.5384615384615384,24,-1006.809,solution,0.3442234001411648,663.2246219904457,-5498.9824340922705,-1006.6723675092962,0.13663249070373035,2.265381734379434,0.12137073666781362
2,0,inf,inf,4,"[47, 48, 45, 50]","[5, 6, 4, 7]",5.0255076115421815,0.13915350547766225,0.756723833282309,662.2330641024653,-5501.078178098084,-1007.108410090208,3,8,-1.0083739795464748,raw_lidar_xy_decimated,14165,0.5,0.923394934149087,-0.16667110086677617,8,0.47712125471966244,1.6546097930832862,119.87436337158637,0.5205053108114455,-4.5550644868110455,2.8026804846826847,1.0,1m,0.0,7.35774497149373,0.43421074000070803,0.5,30,-1006.809,solution,1.0083739795464748,669.2899118781241,-5498.99555702436,-1006.8418620259275,-0.03286202592756088,7.35774497149373,0.2665480642805278
,,,,,,,,,,,,,,9,,raw_lidar_xy_decimated,14145,0.5,,43.54897219830171,9,0.0,1.4368051511778979,107.11909260257949,0.5154880864023866,nan,,,1m,nan,nan,0.6564388089900604,0.0,33,,no_solution,nan,,,,,,
4,0,inf,inf,6,"[47, 48, 45, 50, 51, 46]","[9, 10, 6, 11, 12, 7]",7.759402691563085,0.3764631099387643,-9.661778087061773,672.6406194659637,-5498.558772384041,-1007.0575856566429,4,13,-0.22184075299369227,raw_lidar_xy_decimated,14722,0.5,0.9834303958635076,-10.645208482925279,13,0.6020599913279624,1.2329300187356282,109.76565947508355,0.5114488471124271,-0.6854883453522858,1.8950179599976638,1.0,1m,0.0,2.5805063053499495,1.8481565009860788,0.46153846153846156,36,-1006.809,solution,0.22184075299369227,674.4699382648023,-5496.7387159222335,-1006.9502274167942,-0.141227416794189,2.5805063053499495,0.10735823984873605
2,0,inf,inf,5,"[47, 45, 50, 51, 46]","[7, 4, 9, 10, 8]",10.135943751855073,0.6002443026380256,3.7210069998986235,675.198998968803,-5499.115322078852,-1007.0821474790573,3,11,-1.094254669433574,raw_lidar_xy_decimated,15805,0.5,2.7315622676340183,0.9894447322646083,11,0.47712125471966244,1.081586855191153,123.7760073681487,0.5088328632430712,1.6909948029883894,4.8260393660670236,1.0,1m,0.0,3.135044563078634,0.8548300699912943,0.45454545454545453,39,-1006.809,solution,1.094254669433574,677.5306350166426,-5497.019617483041,-1006.9837414534746,-0.17474145347471032,3.135044563078634,0.0984060255826762
3,0,inf,inf,5,"[48, 47, 45, 50, 46]","[8, 6, 4, 10, 9]",2.206687222944461,0.18113007213930943,0.7975695408665122,677.4511354957525,-5498.146126115421,-1007.1214278638363,4,11,-0.2648095273722876,raw_lidar_xy_decimated,16508,0.5,0.7184159467363997,0.07915359413011744,11,0.6020599913279624,0.9407448839958564,97.64476432456581,0.506696042035935,0.688343731498394,3.0934953700404786,1.0,1m,0.0,2.4051516385420846,1.070160308998311,0.45454545454545453,41,-1006.809,solution,0.2648095273722876,679.5637249832185,-5496.996465268984,-1007.0208233930429,-0.21182339304289238,2.4051516385420846,0.10060447079342794
4,0,inf,inf,6,"[47, 48, 45, 50, 46, 51]","[6, 8, 5, 10, 9, 11]",5.874653579966184,0.40191473193203264,30.544605239901458,679.164966573495,-5498.8314343756165,-1007.1982392072678,5,12,-0.8259521788873546,raw_lidar_xy_decimated,16577,0.5,1.2848101825150025,29.259795057386466,12,0.6989700043360189,0.7702318319138173,121.48090016271212,0.5046588434300248,0.7344495147225265,3.8860260790099224,1.0,1m,0.0,3.151576564287396,1.118333883001469,0.5,43,-1006.809,solution,0.8259521788873546,681.5655591393408,-5496.789476938898,-1007.0817007753739,-0.2727007753739373,3.151576564287396,0.11653843189390045
3,0,inf,inf,6,"[47, 45, 48, 50, 51, 46]","[6, 5, 8, 9, 10, 7]",8.216076948489864,0.364575107720955,-1.2754939307592996,687.3234278719282,-5494.750342730876,-1007.2827545106411,4,11,-0.35900227879592667,raw_lidar_xy_decimated,13758,0.5,0.9658043958945086,-2.2412983266538062,11,0.6020599913279624,0.759746850850585,122.32947314527271,0.5043771020095562,-0.12868775764037155,3.1202268220890943,1.0,1m,0.0,3.248914579729466,1.072345314998529,0.5454545454545454,53,-1006.809,solution,0.35900227879592667,689.9236098257888,-5492.8023951563255,-1007.2223599418907,-0.41335994189066677,3.248914579729466,0.06039456875043925
4,0,inf,inf,7,"[47, 45, 48, 50, 51, 52, 46]","[4, 2, 5, 7, 9, 8, 6]",5.7531268282715065,0.24836769805102166,-7.96374026749187,688.3476242198878,-5493.8917346924645,-1007.3209539540112,6,10,-0.8100175624056388,raw_lidar_xy_decimated,13853,0.5,0.262628095368882,-7.701112172122993,10,0.7781512503836436,0.5577888777639479,116.20361973979541,0.5023639401825309,1.8062958756189755,4.55290620199275,1.0,1m,0.0,2.7466103263737742,0.531322545997682,0.7,54,-1006.809,solution,0.8100175624056388,690.918311986105,-5492.924556997537,-1007.21635448914,-0.40735448914009476,2.7466103263737742,0.10459946487117122
4,0,inf,inf,4,"[47, 48, 45, 50]","[9, 8, 7, 6]",3.965143299225996,0.7615036181580487,47.572651544646874,693.3410877533026,-5491.964279524603,-1007.8091408014297,7,10,-1.2609110279109113,raw_lidar_xy_decimated,8000,0.5,2.9900774836983146,44.58257406094856,10,0.8450980400142568,5.048105597785468,100.95151235234246,0.6696081346939082,0.44344805826420153,4.554247192243227,1.0,1m,0.0,4.110799133979025,0.9848540779930772,0.4,61,-1006.809,solution,1.2609110279109113,696.5610680189214,-5489.408815455407,-1007.1844145563737,-0.3754145563736792,4.110799133979025,0.6247262450560811
2,0,inf,inf,4,"[47, 48, 45, 50]","[4, 5, 2, 6]",4.627154132087249,0.05523235168426808,-10.550955940443957,696.0387293215682,-5489.351795233815,-1007.0947232544422,3,7,-0.4900631225455122,raw_lidar_xy_decimated,8226,0.5,1.1390629727822272,-11.690018913226197,7,0.47712125471966244,0.4979055326514909,90.46822646653354,0.5018844857661527,-3.2992724813446994,1.9641581971619277,1.0,1m,0.0,5.263430678506627,0.3063132190000033,0.5714285714285714,66,-1006.809,solution,0.4900631225455122,700.6456770222389,-5486.806262796244,-1007.0096583018935,-0.2006583018935248,5.263430678506627,0.08506495254869151
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,8474,0.5,,0.3301456481838429,6,0.0,0.7663068111587883,116.85977764642864,0.5044534067594224,nan,,,1m,nan,nan,0.12947533700207714,0.0,69,,no_solution,nan,,,,,,
4,0,inf,inf,6,"[47, 50, 45, 48, 52, 46]","[5, 7, 3, 6, 8, 4]",7.108687301292701,0.21598719902006247,-0.21848108271181751,702.6210756151429,-5487.996897052055,-1006.8159497976303,4,9,-0.141453714961851,raw_lidar_xy_decimated,9370,0.5,0.0786994952169664,-0.1397815874948478,9,0.6020599913279624,0.869172072118001,105.84186317332097,0.5057213069881465,1.4736175175724098,3.7937509883696974,1.0,1m,0.0,2.3201334707972876,0.6541205800021999,0.6666666666666666,70,-1006.809,solution,0.141453714961851,704.6893001333958,-5486.94548530378,-1006.6386236879371,0.1703763120629217,2.3201334707972876,0.17732610969324014
,,,,,,,,,,,,,,7,,raw_lidar_xy_decimated,10891,0.5,,-0.3085181092122478,7,0.0,0.918266682311755,109.9840897584737,0.5063818117748751,nan,,,1m,nan,nan,0.2765253899997333,0.0,71,,no_solution,nan,,,,,,
4,0,inf,inf,7,"[47, 45, 48, 50, 49, 52, 46]","[3, 1, 4, 6, 5, 7, 2]",6.647858786348175,0.18760776717793193,0.8875871730518494,705.3450004325326,-5487.788585692487,-1006.3986701965332,6,9,-0.3150243846968976,raw_lidar_xy_decimated,11661,0.5,0.7193516378745244,0.1682355351773335,9,0.7781512503836436,1.1883285591984971,86.50144507463445,0.510643740523757,1.4984477815688946,3.106482875684463,1.0,1m,0.0,1.6080350941155683,0.4392217900021933,0.7777777777777778,72,-1006.809,solution,0.3150243846968976,706.715732062541,-5486.947829091322,-1006.3596556752635,0.44934432473640135,1.6080350941155683,0.03901452126967797
5,0,inf,inf,6,"[47, 48, 45, 50, 52, 46]","[4, 5, 1, 6, 7, 3]",1.7588851146627473,0.26081320770501226,-0.2944480170068583,705.3536152887943,-5487.7445875611575,-1006.6341020464897,7,8,-0.2525092702500349,raw_lidar_xy_decimated,13075,0.5,0.12450097796497062,-0.4189489949718158,8,0.8450980400142568,0.6177236579786647,117.98050305465519,0.5030443118670846,0.4632589295331253,3.0066308435080136,1.0,1m,0.0,2.5433719139748883,0.3691834600031143,0.75,73,-1006.809,solution,0.2525092702500349,707.76569787434,-5486.937990825915,-1006.305336034664,0.5036639653359534,2.5433719139748883,0.3287660118256781
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,11836,0.5,,-1.1292826878834028,6,0.0,1.1041227535764238,120.97880229045607,0.5092590970343154,nan,,,1m,nan,nan,0.14281527599086985,0.0,76,,no_solution,nan,,,,,,
3,0,inf,inf,6,"[45, 47, 50, 48, 52, 46]","[2, 3, 6, 5, 7, 4]",5.190194536373338,0.1417312867872442,-1.0230714194798964,709.4176868639694,-5487.3831588303665,-1006.1530842632055,3,8,-0.2514151042572363,raw_lidar_xy_decimated,11291,0.5,0.04530698110426101,-0.977764438375635,8,0.47712125471966244,1.385455615431853,85.0713530054862,0.5144330076857653,1.3395638823731648,3.798308165564881,1.0,1m,0.0,2.458744283191716,0.3615108399972087,0.75,77,-1006.809,solution,0.2514151042572363,711.8399342764524,-5486.961091391623,-1006.034725040889,0.7742749591109717,2.458744283191716,0.1183592223164851
2,0,inf,inf,3,"[98, 85, 100]","[8, 4, 7]",11.325422525817013,1.0641097106448099,-1.912515351934333,232.33847390282548,-5017.932763854626,-1067.522677719593,6,13,-2.8140028367259426,raw_lidar_xy_decimated,9871,0.5,2.719669327108477,0.8071539751741564,13,0.7781512503836436,0.8245445802295549,124.30004022525496,0.505151709621894,6.376793602856765,678.6263497336988,1.0,1m,0.0,672.249556130842,1.756594838007004,0.23076923076923078,79,-1006.809,solution,2.8140028367259426,713.8622939183145,-5487.032195186412,-1005.9497660547764,0.859233945223506,672.249556130842,61.572911664816615
,,,,,,,,,,,,,,10,,raw_lidar_xy_decimated,10019,0.5,,0.7635348912758074,10,0.0,1.3495018190460806,123.67775695464002,0.5136875992854153,nan,,,1m,nan,nan,0.44596154599275906,0.0,80,,no_solution,nan,,,,,,
3,0,inf,inf,5,"[52, 48, 50, 46, 47]","[6, 2, 5, 4, 1]",1.1433184954728293,0.1985993284813164,0.9925863418372237,712.5830352311813,-5488.641406092781,-1005.3306024074554,3,7,-2.1662819279783085,raw_lidar_xy_decimated,9616,0.5,0.6739370575002965,0.3186492843369334,7,0.47712125471966244,1.8579974852638175,117.040591249361,0.5256501713601014,-0.47302273511151416,4.137984302702685,1.0,1m,-0.20754282590847595,4.403464211905723,0.17605567700229585,0.7142857142857143,82,-1006.809,solution,2.1662819279783085,716.8720062647225,-5486.948446147532,-1005.7515718203698,1.057428179630143,4.611007037814199,0.42096941291435996
3,0,inf,inf,6,"[50, 45, 47, 52, 48, 46]","[6, 2, 4, 7, 5, 3]",4.35538227344445,0.15084907361096267,0.2613192068130586,715.6830007627246,-5486.57750625633,-1005.8338407278061,5,8,-0.2974171230740779,raw_lidar_xy_decimated,10119,0.5,0.6135591136591358,-0.3522399068460678,8,0.6989700043360189,1.5484733921433516,90.87403953302854,0.5180214142997828,0.9332275859394188,3.191476802371808,1.0,1m,0.0,2.258249216432389,0.3893916880042525,0.75,83,-1006.809,solution,0.2974171230740779,717.9048299204226,-5486.981442782929,-1005.6289926978208,1.1800073021792312,2.258249216432389,0.20484802998532814
5,0,inf,inf,5,"[48, 50, 47, 52, 45]","[5, 6, 4, 7, 3]",1.3822807437460012,0.022125877101490565,0.6545646305148745,715.2086026290812,-5487.132516003055,-1005.6282353401184,5,8,-0.24088690383391015,raw_lidar_xy_decimated,10499,0.5,0.9998939812568324,-0.3453293507419563,8,0.6989700043360189,2.8869557307034697,78.6908136239346,0.56614895196809,-0.880449216823016,2.830843326657894,1.0,1m,-0.6961553071235964,3.0151372363573135,0.4278897920012241,0.625,84,-1006.809,solution,0.24088690383391015,718.9171868841113,-5486.99075858124,-1005.5012632553336,1.3077367446664259,3.71129254348091,0.1269720847848248
3,0,inf,inf,6,"[52, 45, 47, 50, 51, 46]","[8, 4, 5, 9, 10, 6]",4.482203769718769,0.42744379217499795,-0.37280176300101736,720.3356554255238,-5487.223197138372,-1005.1496624946594,6,11,-0.5274740844258865,raw_lidar_xy_decimated,13955,0.5,0.5969004764166357,0.22409871341562324,11,0.7781512503836436,2.2058146989855225,129.74012486505475,0.5358082188757204,1.846903802409457,3.4849563291351595,1.0,1m,0.0,1.6380525267257025,0.9115980399947148,0.5454545454545454,87,-1006.809,solution,0.5274740844258865,721.9586480505693,-5487.001587076867,-1005.1007557535738,1.708244246426167,1.6380525267257025,0.048906741085602334
3,0,inf,inf,6,"[50, 45, 48, 47, 52, 46]","[7, 3, 5, 4, 8, 6]",4.771002306790287,0.23280210833143272,1.1071427856114135,720.8021490289752,-5487.273234401556,-1005.1471872329712,3,10,-0.470998992345358,raw_lidar_xy_decimated,14628,0.5,1.1085966210789024,-0.001453835467480003,10,0.47712125471966244,2.848720240250647,121.14363086195539,0.5609883356459191,1.0844965652383287,3.286605295501752,1.0,1m,0.0,2.2021087302634235,0.6426809039985528,0.6,88,-1006.809,solution,0.470998992345358,722.9875972880423,-5487.002866565371,-1004.9642160449109,1.8447839550890914,2.2021087302634235,0.18297118806026447
,,,,,,,,,,,,,,10,,raw_lidar_xy_decimated,16534,0.5,,-0.1696399900727368,10,0.0,2.233118432714675,125.4261968404684,0.5367327372828636,nan,,,1m,nan,nan,0.6424407430022256,0.0,90,,no_solution,nan,,,,,,
