abs_elevation_angle_deg,darces_status,feature,profile,range_m,selected,sigma_z_m,site
0.9428060803506572,no_solution,2,10m,135.09256086106296,0,0.5263856213615931,136
2.2103130518765792,no_solution,3,10m,57.0087712549569,0,0.631639233385671,136
0.7749133412130041,no_solution,4,10m,143.0034964607509,0,0.5179712571438726,136
0.846037406314214,no_solution,5,10m,82.76472678623425,0,0.5213511809911525,136
0.765913803454498,no_solution,6,10m,86.31338250816034,0,0.517563248854713,136
0.34383878501219844,no_solution,7,10m,129.80754985747168,0,0.5035885515625302,136
2.2559405287239263,solution,0,10m,79.05694150420949,0,0.6365440471171881,150
2.0153796246654374,solution,1,10m,79.05694150420949,0,0.6114166034922147,150
1.1429859864950656,solution,2,10m,121.03718436910205,0,0.5383366018579635,150
3.153676912251608,solution,3,10m,43.01162633521314,1,0.7440266396360244,150
1.1755163392713788,solution,4,10m,107.00467279516349,1,0.5404674161417842,150
1.0196886942591528,solution,5,10m,107.93516572461452,0,0.5307350970519312,150
2.156218769087458,solution,6,10m,43.01162633521314,0,0.6259065218897659,150
0.5607876247321519,solution,7,10m,163.24827717314508,1,0.5094902398771677,150
1.3165329656886673,solution,8,10m,66.70832032063167,1,0.5502878153953795,150
0.6038579015449564,solution,9,10m,142.30249470757707,0,0.5109877935534529,150
